year,time,zone,location,existingresource,nameplateMWh,solarMWh,windMWh,batteriesMWh,natgasMWh, 
2021,480,WCO,san_isabel,solar,30,0,27,,,
2021,481,WCO,san_isabel,solar,30,0,40.5,,,
2021,482,WCO,san_isabel,solar,30,0,40.5,,,
2021,483,WCO,san_isabel,solar,30,0,40.5,,,
2021,484,WCO,san_isabel,solar,30,0,40.5,,,
2021,485,WCO,san_isabel,solar,30,0,40.5,,,
2021,486,WCO,san_isabel,solar,30,0,40.5,,,
2021,487,WCO,san_isabel,solar,30,0,49.5,,,
2021,488,WCO,san_isabel,solar,30,7.875,49.5,,,
2021,489,WCO,san_isabel,solar,30,9.45,49.5,,,
2021,490,WCO,san_isabel,solar,30,12.6,49.5,,,
2021,491,WCO,san_isabel,solar,30,14.175,49.5,,,
2021,492,WCO,san_isabel,solar,30,15.75,49.5,,,
2021,493,WCO,san_isabel,solar,30,14.301,63,,,
2021,494,WCO,san_isabel,solar,30,15.75,63,,,
2021,495,WCO,san_isabel,solar,30,14.175,63,,,
2021,496,WCO,san_isabel,solar,30,12.6,63,,,
2021,497,WCO,san_isabel,solar,30,9.45,63,,,
2021,498,WCO,san_isabel,solar,30,9.45,63,,,
2021,499,WCO,san_isabel,solar,30,7.875,27,,,
2021,500,WCO,san_isabel,solar,30,7.875,27,,,
2021,501,WCO,san_isabel,solar,30,0,27,,,
2021,502,WCO,san_isabel,solar,30,0,27,,,
2021,503,WCO,san_isabel,solar,30,0,27,,,
2021,504,WCO,san_isabel,solar,30,0,27,,,
2021,505,WCO,san_isabel,solar,30,0,40.5,,,
2021,506,WCO,san_isabel,solar,30,0,40.5,,,
2021,507,WCO,san_isabel,solar,30,0,40.5,,,
2021,508,WCO,san_isabel,solar,30,0,40.5,,,
2021,509,WCO,san_isabel,solar,30,0,40.5,,,
2021,510,WCO,san_isabel,solar,30,0,40.5,,,
2021,511,WCO,san_isabel,solar,30,0,49.5,,,
2021,512,WCO,san_isabel,solar,30,7.875,49.5,,,
2021,513,WCO,san_isabel,solar,30,9.45,49.5,,,
2021,514,WCO,san_isabel,solar,30,12.6,49.5,,,
2021,515,WCO,san_isabel,solar,30,14.175,49.5,,,
2021,516,WCO,san_isabel,solar,30,15.75,49.5,,,
2021,517,WCO,san_isabel,solar,30,14.301,63,,,
2021,518,WCO,san_isabel,solar,30,15.75,63,,,
2021,519,WCO,san_isabel,solar,30,14.175,63,,,
2021,520,WCO,san_isabel,solar,30,12.6,63,,,
2021,521,WCO,san_isabel,solar,30,9.45,63,,,
2021,522,WCO,san_isabel,solar,30,9.45,63,,,
2021,523,WCO,san_isabel,solar,30,7.875,27,,,
2021,524,WCO,san_isabel,solar,30,7.875,27,,,
2021,525,WCO,san_isabel,solar,30,0,27,,,
2021,526,WCO,san_isabel,solar,30,0,27,,,
2021,527,WCO,san_isabel,solar,30,0,27,,,
2021,528,WCO,san_isabel,solar,30,0,27,,,
2021,529,WCO,san_isabel,solar,30,0,40.5,,,
2021,530,WCO,san_isabel,solar,30,0,40.5,,,
2021,531,WCO,san_isabel,solar,30,0,40.5,,,
2021,532,WCO,san_isabel,solar,30,0,40.5,,,
2021,533,WCO,san_isabel,solar,30,0,40.5,,,
2021,534,WCO,san_isabel,solar,30,0,40.5,,,
2021,535,WCO,san_isabel,solar,30,0,49.5,,,
2021,536,WCO,san_isabel,solar,30,7.875,49.5,,,
2021,537,WCO,san_isabel,solar,30,9.45,49.5,,,
2021,538,WCO,san_isabel,solar,30,12.6,49.5,,,
2021,539,WCO,san_isabel,solar,30,14.175,49.5,,,
2021,540,WCO,san_isabel,solar,30,15.75,49.5,,,
2021,541,WCO,san_isabel,solar,30,14.301,63,,,
2021,542,WCO,san_isabel,solar,30,15.75,63,,,
2021,543,WCO,san_isabel,solar,30,14.175,63,,,
2021,544,WCO,san_isabel,solar,30,12.6,63,,,
2021,545,WCO,san_isabel,solar,30,9.45,63,,,
2021,546,WCO,san_isabel,solar,30,9.45,63,,,
2021,547,WCO,san_isabel,solar,30,7.875,27,,,
2021,548,WCO,san_isabel,solar,30,7.875,27,,,
2021,549,WCO,san_isabel,solar,30,0,27,,,
2021,550,WCO,san_isabel,solar,30,0,27,,,
2021,551,WCO,san_isabel,solar,30,0,27,,,
2021,552,WCO,san_isabel,solar,30,0,27,,,
2021,553,WCO,san_isabel,solar,30,0,40.5,,,
2021,554,WCO,san_isabel,solar,30,0,40.5,,,
2021,555,WCO,san_isabel,solar,30,0,40.5,,,
2021,556,WCO,san_isabel,solar,30,0,40.5,,,
2021,557,WCO,san_isabel,solar,30,0,40.5,,,
2021,558,WCO,san_isabel,solar,30,0,40.5,,,
2021,559,WCO,san_isabel,solar,30,0,49.5,,,
2021,560,WCO,san_isabel,solar,30,7.875,49.5,,,
2021,561,WCO,san_isabel,solar,30,9.45,49.5,,,
2021,562,WCO,san_isabel,solar,30,12.6,49.5,,,
2021,563,WCO,san_isabel,solar,30,14.175,49.5,,,
2021,564,WCO,san_isabel,solar,30,15.75,49.5,,,
2021,565,WCO,san_isabel,solar,30,14.301,63,,,
2021,566,WCO,san_isabel,solar,30,15.75,63,,,
2021,567,WCO,san_isabel,solar,30,14.175,63,,,
2021,568,WCO,san_isabel,solar,30,12.6,63,,,
2021,569,WCO,san_isabel,solar,30,9.45,63,,,
2021,570,WCO,san_isabel,solar,30,9.45,63,,,
2021,571,WCO,san_isabel,solar,30,7.875,27,,,
2021,572,WCO,san_isabel,solar,30,7.875,27,,,
2021,573,WCO,san_isabel,solar,30,0,27,,,
2021,574,WCO,san_isabel,solar,30,0,27,,,
2021,575,WCO,san_isabel,solar,30,0,27,,,
2021,576,WCO,san_isabel,solar,30,0,27,,,
2021,577,WCO,san_isabel,solar,30,0,40.5,,,
2021,578,WCO,san_isabel,solar,30,0,40.5,,,
2021,579,WCO,san_isabel,solar,30,0,40.5,,,
2021,580,WCO,san_isabel,solar,30,0,40.5,,,
2021,581,WCO,san_isabel,solar,30,0,40.5,,,
2021,582,WCO,san_isabel,solar,30,0,40.5,,,
2021,583,WCO,san_isabel,solar,30,0,49.5,,,
2021,584,WCO,san_isabel,solar,30,7.875,49.5,,,
2021,585,WCO,san_isabel,solar,30,9.45,49.5,,,
2021,586,WCO,san_isabel,solar,30,12.6,49.5,,,
2021,587,WCO,san_isabel,solar,30,14.175,49.5,,,
2021,588,WCO,san_isabel,solar,30,15.75,49.5,,,
2021,589,WCO,san_isabel,solar,30,14.301,63,,,
2021,590,WCO,san_isabel,solar,30,15.75,63,,,
2021,591,WCO,san_isabel,solar,30,14.175,63,,,
2021,592,WCO,san_isabel,solar,30,12.6,63,,,
2021,593,WCO,san_isabel,solar,30,9.45,63,,,
2021,594,WCO,san_isabel,solar,30,9.45,63,,,
2021,595,WCO,san_isabel,solar,30,7.875,27,,,
2021,596,WCO,san_isabel,solar,30,7.875,27,,,
2021,597,WCO,san_isabel,solar,30,0,27,,,
2021,598,WCO,san_isabel,solar,30,0,27,,,
2021,599,WCO,san_isabel,solar,30,0,27,,,
2021,600,WCO,san_isabel,solar,30,0,27,,,
2021,601,WCO,san_isabel,solar,30,0,40.5,,,
2021,602,WCO,san_isabel,solar,30,0,40.5,,,
2021,603,WCO,san_isabel,solar,30,0,40.5,,,
2021,604,WCO,san_isabel,solar,30,0,40.5,,,
2021,605,WCO,san_isabel,solar,30,0,40.5,,,
2021,606,WCO,san_isabel,solar,30,0,40.5,,,
2021,607,WCO,san_isabel,solar,30,0,49.5,,,
2021,608,WCO,san_isabel,solar,30,7.875,49.5,,,
2021,609,WCO,san_isabel,solar,30,9.45,49.5,,,
2021,610,WCO,san_isabel,solar,30,12.6,49.5,,,
2021,611,WCO,san_isabel,solar,30,14.175,49.5,,,
2021,612,WCO,san_isabel,solar,30,15.75,49.5,,,
2021,613,WCO,san_isabel,solar,30,14.301,63,,,
2021,614,WCO,san_isabel,solar,30,15.75,63,,,
2021,615,WCO,san_isabel,solar,30,14.175,63,,,
2021,616,WCO,san_isabel,solar,30,12.6,63,,,
2021,617,WCO,san_isabel,solar,30,9.45,63,,,
2021,618,WCO,san_isabel,solar,30,9.45,63,,,
2021,619,WCO,san_isabel,solar,30,7.875,27,,,
2021,620,WCO,san_isabel,solar,30,7.875,27,,,
2021,621,WCO,san_isabel,solar,30,0,27,,,
2021,622,WCO,san_isabel,solar,30,0,27,,,
2021,623,WCO,san_isabel,solar,30,0,27,,,
2021,624,WCO,san_isabel,solar,30,0,27,,,
2021,625,WCO,san_isabel,solar,30,0,40.5,,,
2021,626,WCO,san_isabel,solar,30,0,40.5,,,
2021,627,WCO,san_isabel,solar,30,0,40.5,,,
2021,628,WCO,san_isabel,solar,30,0,40.5,,,
2021,629,WCO,san_isabel,solar,30,0,40.5,,,
2021,630,WCO,san_isabel,solar,30,0,40.5,,,
2021,631,WCO,san_isabel,solar,30,0,49.5,,,
2021,632,WCO,san_isabel,solar,30,7.875,49.5,,,
2021,633,WCO,san_isabel,solar,30,9.45,49.5,,,
2021,634,WCO,san_isabel,solar,30,12.6,49.5,,,
2021,635,WCO,san_isabel,solar,30,14.175,49.5,,,
2021,636,WCO,san_isabel,solar,30,15.75,49.5,,,
2021,637,WCO,san_isabel,solar,30,14.301,63,,,
2021,638,WCO,san_isabel,solar,30,15.75,63,,,
2021,639,WCO,san_isabel,solar,30,14.175,63,,,
2021,640,WCO,san_isabel,solar,30,12.6,63,,,
2021,641,WCO,san_isabel,solar,30,9.45,63,,,
2021,642,WCO,san_isabel,solar,30,9.45,63,,,
2021,643,WCO,san_isabel,solar,30,7.875,27,,,
2021,644,WCO,san_isabel,solar,30,7.875,27,,,
2021,645,WCO,san_isabel,solar,30,0,27,,,
2021,646,WCO,san_isabel,solar,30,0,27,,,
2021,647,WCO,san_isabel,solar,30,0,27,,,
2021,648,WCO,san_isabel,solar,30,0,27,,,
2021,649,WCO,san_isabel,solar,30,0,40.5,,,
2021,650,WCO,san_isabel,solar,30,0,40.5,,,
2021,651,WCO,san_isabel,solar,30,0,40.5,,,
2021,652,WCO,san_isabel,solar,30,0,40.5,,,
2021,653,WCO,san_isabel,solar,30,0,40.5,,,
2021,654,WCO,san_isabel,solar,30,0,40.5,,,
2021,655,WCO,san_isabel,solar,30,0,49.5,,,
2021,656,WCO,san_isabel,solar,30,7.875,49.5,,,
2021,657,WCO,san_isabel,solar,30,9.45,49.5,,,
2021,658,WCO,san_isabel,solar,30,12.6,49.5,,,
2021,659,WCO,san_isabel,solar,30,14.175,49.5,,,
2021,660,WCO,san_isabel,solar,30,15.75,49.5,,,
2021,661,WCO,san_isabel,solar,30,14.301,63,,,
2021,662,WCO,san_isabel,solar,30,15.75,63,,,
2021,663,WCO,san_isabel,solar,30,14.175,63,,,
2021,664,WCO,san_isabel,solar,30,12.6,63,,,
2021,665,WCO,san_isabel,solar,30,9.45,63,,,
2021,666,WCO,san_isabel,solar,30,9.45,63,,,
2021,667,WCO,san_isabel,solar,30,7.875,27,,,
2021,668,WCO,san_isabel,solar,30,7.875,27,,,
2021,669,WCO,san_isabel,solar,30,0,27,,,
2021,670,WCO,san_isabel,solar,30,0,27,,,
2021,671,WCO,san_isabel,solar,30,0,27,,,
2021,672,WCO,san_isabel,solar,30,0,27,,,
2021,673,WCO,san_isabel,solar,30,0,40.5,,,
2021,674,WCO,san_isabel,solar,30,0,40.5,,,
2021,675,WCO,san_isabel,solar,30,0,40.5,,,
2021,676,WCO,san_isabel,solar,30,0,40.5,,,
2021,677,WCO,san_isabel,solar,30,0,40.5,,,
2021,678,WCO,san_isabel,solar,30,0,40.5,,,
2021,679,WCO,san_isabel,solar,30,0,49.5,,,
2021,680,WCO,san_isabel,solar,30,7.875,49.5,,,
2021,681,WCO,san_isabel,solar,30,9.45,49.5,,,
2021,682,WCO,san_isabel,solar,30,12.6,49.5,,,
2021,683,WCO,san_isabel,solar,30,14.175,49.5,,,
2021,684,WCO,san_isabel,solar,30,15.75,49.5,,,
2021,685,WCO,san_isabel,solar,30,14.301,63,,,
2021,686,WCO,san_isabel,solar,30,15.75,63,,,
2021,687,WCO,san_isabel,solar,30,14.175,63,,,
2021,688,WCO,san_isabel,solar,30,12.6,63,,,
2021,689,WCO,san_isabel,solar,30,9.45,63,,,
2021,690,WCO,san_isabel,solar,30,9.45,63,,,
2021,691,WCO,san_isabel,solar,30,7.875,27,,,
2021,692,WCO,san_isabel,solar,30,7.875,27,,,
2021,693,WCO,san_isabel,solar,30,0,27,,,
2021,694,WCO,san_isabel,solar,30,0,27,,,
2021,695,WCO,san_isabel,solar,30,0,27,,,
2021,696,WCO,san_isabel,solar,30,0,27,,,
2021,697,WCO,san_isabel,solar,30,0,40.5,,,
2021,698,WCO,san_isabel,solar,30,0,40.5,,,
2021,699,WCO,san_isabel,solar,30,0,40.5,,,
2021,700,WCO,san_isabel,solar,30,0,40.5,,,
2021,701,WCO,san_isabel,solar,30,0,40.5,,,
2021,702,WCO,san_isabel,solar,30,0,40.5,,,
2021,703,WCO,san_isabel,solar,30,0,49.5,,,
2021,704,WCO,san_isabel,solar,30,7.875,49.5,,,
2021,705,WCO,san_isabel,solar,30,9.45,49.5,,,
2021,706,WCO,san_isabel,solar,30,12.6,49.5,,,
2021,707,WCO,san_isabel,solar,30,14.175,49.5,,,
2021,708,WCO,san_isabel,solar,30,15.75,49.5,,,
2021,709,WCO,san_isabel,solar,30,14.301,63,,,
2021,710,WCO,san_isabel,solar,30,15.75,63,,,
2021,711,WCO,san_isabel,solar,30,14.175,63,,,
2021,712,WCO,san_isabel,solar,30,12.6,63,,,
2021,713,WCO,san_isabel,solar,30,9.45,63,,,
2021,714,WCO,san_isabel,solar,30,9.45,63,,,
2021,715,WCO,san_isabel,solar,30,7.875,27,,,
2021,716,WCO,san_isabel,solar,30,7.875,27,,,
2021,717,WCO,san_isabel,solar,30,0,27,,,
2021,718,WCO,san_isabel,solar,30,0,27,,,
2021,719,WCO,san_isabel,solar,30,0,27,,,
2021,720,WCO,san_isabel,solar,30,0,27,,,
2021,721,WCO,san_isabel,solar,30,0,40.5,,,
2021,722,WCO,san_isabel,solar,30,0,40.5,,,
2021,723,WCO,san_isabel,solar,30,0,40.5,,,
2021,724,WCO,san_isabel,solar,30,0,40.5,,,
2021,725,WCO,san_isabel,solar,30,0,40.5,,,
2021,726,WCO,san_isabel,solar,30,0,40.5,,,
2021,727,WCO,san_isabel,solar,30,0,49.5,,,
2021,728,WCO,san_isabel,solar,30,10.125,49.5,,,
2021,729,WCO,san_isabel,solar,30,12.15,49.5,,,
2021,730,WCO,san_isabel,solar,30,16.2,49.5,,,
2021,731,WCO,san_isabel,solar,30,18.225,49.5,,,
2021,732,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,733,WCO,san_isabel,solar,30,18.387,63,,,
2021,734,WCO,san_isabel,solar,30,20.25,63,,,
2021,735,WCO,san_isabel,solar,30,18.225,63,,,
2021,736,WCO,san_isabel,solar,30,16.2,63,,,
2021,737,WCO,san_isabel,solar,30,12.15,63,,,
2021,738,WCO,san_isabel,solar,30,12.15,63,,,
2021,739,WCO,san_isabel,solar,30,10.125,27,,,
2021,740,WCO,san_isabel,solar,30,10.125,27,,,
2021,741,WCO,san_isabel,solar,30,0,27,,,
2021,742,WCO,san_isabel,solar,30,0,27,,,
2021,743,WCO,san_isabel,solar,30,0,27,,,
2021,744,WCO,san_isabel,solar,30,0,27,,,
2021,745,WCO,san_isabel,solar,30,0,40.5,,,
2021,746,WCO,san_isabel,solar,30,0,40.5,,,
2021,747,WCO,san_isabel,solar,30,0,40.5,,,
2021,748,WCO,san_isabel,solar,30,0,40.5,,,
2021,749,WCO,san_isabel,solar,30,0,40.5,,,
2021,750,WCO,san_isabel,solar,30,0,40.5,,,
2021,751,WCO,san_isabel,solar,30,0,49.5,,,
2021,752,WCO,san_isabel,solar,30,10.125,49.5,,,
2021,753,WCO,san_isabel,solar,30,12.15,49.5,,,
2021,754,WCO,san_isabel,solar,30,16.2,49.5,,,
2021,755,WCO,san_isabel,solar,30,18.225,49.5,,,
2021,756,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,757,WCO,san_isabel,solar,30,18.387,63,,,
2021,758,WCO,san_isabel,solar,30,20.25,63,,,
2021,759,WCO,san_isabel,solar,30,18.225,63,,,
2021,760,WCO,san_isabel,solar,30,16.2,63,,,
2021,761,WCO,san_isabel,solar,30,12.15,63,,,
2021,762,WCO,san_isabel,solar,30,12.15,63,,,
2021,763,WCO,san_isabel,solar,30,10.125,27,,,
2021,764,WCO,san_isabel,solar,30,10.125,27,,,
2021,765,WCO,san_isabel,solar,30,0,27,,,
2021,766,WCO,san_isabel,solar,30,0,27,,,
2021,767,WCO,san_isabel,solar,30,0,27,,,
2021,768,WCO,san_isabel,solar,30,0,27,,,
2021,769,WCO,san_isabel,solar,30,0,40.5,,,
2021,770,WCO,san_isabel,solar,30,0,40.5,,,
2021,771,WCO,san_isabel,solar,30,0,40.5,,,
2021,772,WCO,san_isabel,solar,30,0,40.5,,,
2021,773,WCO,san_isabel,solar,30,0,40.5,,,
2021,774,WCO,san_isabel,solar,30,0,40.5,,,
2021,775,WCO,san_isabel,solar,30,0,49.5,,,
2021,776,WCO,san_isabel,solar,30,10.125,49.5,,,
2021,777,WCO,san_isabel,solar,30,12.15,49.5,,,
2021,778,WCO,san_isabel,solar,30,16.2,49.5,,,
2021,779,WCO,san_isabel,solar,30,18.225,49.5,,,
2021,780,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,781,WCO,san_isabel,solar,30,18.387,63,,,
2021,782,WCO,san_isabel,solar,30,20.25,63,,,
2021,783,WCO,san_isabel,solar,30,18.225,63,,,
2021,784,WCO,san_isabel,solar,30,16.2,63,,,
2021,785,WCO,san_isabel,solar,30,12.15,63,,,
2021,786,WCO,san_isabel,solar,30,12.15,63,,,
2021,787,WCO,san_isabel,solar,30,10.125,27,,,
2021,788,WCO,san_isabel,solar,30,10.125,27,,,
2021,789,WCO,san_isabel,solar,30,0,27,,,
2021,790,WCO,san_isabel,solar,30,0,27,,,
2021,791,WCO,san_isabel,solar,30,0,27,,,
2021,792,WCO,san_isabel,solar,30,0,27,,,
2021,793,WCO,san_isabel,solar,30,0,40.5,,,
2021,794,WCO,san_isabel,solar,30,0,40.5,,,
2021,795,WCO,san_isabel,solar,30,0,40.5,,,
2021,796,WCO,san_isabel,solar,30,0,40.5,,,
2021,797,WCO,san_isabel,solar,30,0,40.5,,,
2021,798,WCO,san_isabel,solar,30,0,40.5,,,
2021,799,WCO,san_isabel,solar,30,0,49.5,,,
2021,800,WCO,san_isabel,solar,30,10.125,49.5,,,
2021,801,WCO,san_isabel,solar,30,12.15,49.5,,,
2021,802,WCO,san_isabel,solar,30,16.2,49.5,,,
2021,803,WCO,san_isabel,solar,30,18.225,49.5,,,
2021,804,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,805,WCO,san_isabel,solar,30,18.387,63,,,
2021,806,WCO,san_isabel,solar,30,20.25,63,,,
2021,807,WCO,san_isabel,solar,30,18.225,63,,,
2021,808,WCO,san_isabel,solar,30,16.2,63,,,
2021,809,WCO,san_isabel,solar,30,12.15,63,,,
2021,810,WCO,san_isabel,solar,30,12.15,63,,,
2021,811,WCO,san_isabel,solar,30,10.125,27,,,
2021,812,WCO,san_isabel,solar,30,10.125,27,,,
2021,813,WCO,san_isabel,solar,30,0,27,,,
2021,814,WCO,san_isabel,solar,30,0,27,,,
2021,815,WCO,san_isabel,solar,30,0,27,,,
2021,816,WCO,san_isabel,solar,30,0,27,,,
2021,817,WCO,san_isabel,solar,30,0,40.5,,,
2021,818,WCO,san_isabel,solar,30,0,40.5,,,
2021,819,WCO,san_isabel,solar,30,0,40.5,,,
2021,820,WCO,san_isabel,solar,30,0,40.5,,,
2021,821,WCO,san_isabel,solar,30,0,40.5,,,
2021,822,WCO,san_isabel,solar,30,0,40.5,,,
2021,823,WCO,san_isabel,solar,30,0,49.5,,,
2021,824,WCO,san_isabel,solar,30,10.125,49.5,,,
2021,825,WCO,san_isabel,solar,30,12.15,49.5,,,
2021,826,WCO,san_isabel,solar,30,16.2,49.5,,,
2021,827,WCO,san_isabel,solar,30,18.225,49.5,,,
2021,828,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,829,WCO,san_isabel,solar,30,18.387,63,,,
2021,830,WCO,san_isabel,solar,30,20.25,63,,,
2021,831,WCO,san_isabel,solar,30,18.225,63,,,
2021,832,WCO,san_isabel,solar,30,16.2,63,,,
2021,833,WCO,san_isabel,solar,30,12.15,63,,,
2021,834,WCO,san_isabel,solar,30,12.15,63,,,
2021,835,WCO,san_isabel,solar,30,10.125,27,,,
2021,836,WCO,san_isabel,solar,30,10.125,27,,,
2021,837,WCO,san_isabel,solar,30,0,27,,,
2021,838,WCO,san_isabel,solar,30,0,27,,,
2021,839,WCO,san_isabel,solar,30,0,27,,,
2021,840,WCO,san_isabel,solar,30,0,27,,,
2021,841,WCO,san_isabel,solar,30,0,40.5,,,
2021,842,WCO,san_isabel,solar,30,0,40.5,,,
2021,843,WCO,san_isabel,solar,30,0,40.5,,,
2021,844,WCO,san_isabel,solar,30,0,40.5,,,
2021,845,WCO,san_isabel,solar,30,0,40.5,,,
2021,846,WCO,san_isabel,solar,30,0,40.5,,,
2021,847,WCO,san_isabel,solar,30,0,49.5,,,
2021,848,WCO,san_isabel,solar,30,10.125,49.5,,,
2021,849,WCO,san_isabel,solar,30,12.15,49.5,,,
2021,850,WCO,san_isabel,solar,30,16.2,49.5,,,
2021,851,WCO,san_isabel,solar,30,18.225,49.5,,,
2021,852,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,853,WCO,san_isabel,solar,30,18.387,63,,,
2021,854,WCO,san_isabel,solar,30,20.25,63,,,
2021,855,WCO,san_isabel,solar,30,18.225,63,,,
2021,856,WCO,san_isabel,solar,30,16.2,63,,,
2021,857,WCO,san_isabel,solar,30,12.15,63,,,
2021,858,WCO,san_isabel,solar,30,12.15,63,,,
2021,859,WCO,san_isabel,solar,30,10.125,27,,,
2021,860,WCO,san_isabel,solar,30,10.125,27,,,
2021,861,WCO,san_isabel,solar,30,0,27,,,
2021,862,WCO,san_isabel,solar,30,0,27,,,
2021,863,WCO,san_isabel,solar,30,0,27,,,
2021,864,WCO,san_isabel,solar,30,0,27,,,
2021,865,WCO,san_isabel,solar,30,0,40.5,,,
2021,866,WCO,san_isabel,solar,30,0,40.5,,,
2021,867,WCO,san_isabel,solar,30,0,40.5,,,
2021,868,WCO,san_isabel,solar,30,0,40.5,,,
2021,869,WCO,san_isabel,solar,30,0,40.5,,,
2021,870,WCO,san_isabel,solar,30,0,40.5,,,
2021,871,WCO,san_isabel,solar,30,0,49.5,,,
2021,872,WCO,san_isabel,solar,30,10.125,49.5,,,
2021,873,WCO,san_isabel,solar,30,12.15,49.5,,,
2021,874,WCO,san_isabel,solar,30,16.2,49.5,,,
2021,875,WCO,san_isabel,solar,30,18.225,49.5,,,
2021,876,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,877,WCO,san_isabel,solar,30,18.387,63,,,
2021,878,WCO,san_isabel,solar,30,20.25,63,,,
2021,879,WCO,san_isabel,solar,30,18.225,63,,,
2021,880,WCO,san_isabel,solar,30,16.2,63,,,
2021,881,WCO,san_isabel,solar,30,12.15,63,,,
2021,882,WCO,san_isabel,solar,30,12.15,63,,,
2021,883,WCO,san_isabel,solar,30,10.125,27,,,
2021,884,WCO,san_isabel,solar,30,10.125,27,,,
2021,885,WCO,san_isabel,solar,30,0,27,,,
2021,886,WCO,san_isabel,solar,30,0,27,,,
2021,887,WCO,san_isabel,solar,30,0,27,,,
2021,888,WCO,san_isabel,solar,30,0,27,,,
2021,889,WCO,san_isabel,solar,30,0,40.5,,,
2021,890,WCO,san_isabel,solar,30,0,40.5,,,
2021,891,WCO,san_isabel,solar,30,0,40.5,,,
2021,892,WCO,san_isabel,solar,30,0,40.5,,,
2021,893,WCO,san_isabel,solar,30,0,40.5,,,
2021,894,WCO,san_isabel,solar,30,0,40.5,,,
2021,895,WCO,san_isabel,solar,30,0,49.5,,,
2021,896,WCO,san_isabel,solar,30,10.125,49.5,,,
2021,897,WCO,san_isabel,solar,30,12.15,49.5,,,
2021,898,WCO,san_isabel,solar,30,16.2,49.5,,,
2021,899,WCO,san_isabel,solar,30,18.225,49.5,,,
2021,900,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,901,WCO,san_isabel,solar,30,18.387,63,,,
2021,902,WCO,san_isabel,solar,30,20.25,63,,,
2021,903,WCO,san_isabel,solar,30,18.225,63,,,
2021,904,WCO,san_isabel,solar,30,16.2,63,,,
2021,905,WCO,san_isabel,solar,30,12.15,63,,,
2021,906,WCO,san_isabel,solar,30,12.15,63,,,
2021,907,WCO,san_isabel,solar,30,10.125,27,,,
2021,908,WCO,san_isabel,solar,30,10.125,27,,,
2021,909,WCO,san_isabel,solar,30,0,27,,,
2021,910,WCO,san_isabel,solar,30,0,27,,,
2021,911,WCO,san_isabel,solar,30,0,27,,,
2021,912,WCO,san_isabel,solar,30,0,27,,,
2021,913,WCO,san_isabel,solar,30,0,40.5,,,
2021,914,WCO,san_isabel,solar,30,0,40.5,,,
2021,915,WCO,san_isabel,solar,30,0,40.5,,,
2021,916,WCO,san_isabel,solar,30,0,40.5,,,
2021,917,WCO,san_isabel,solar,30,0,40.5,,,
2021,918,WCO,san_isabel,solar,30,0,40.5,,,
2021,919,WCO,san_isabel,solar,30,0,49.5,,,
2021,920,WCO,san_isabel,solar,30,10.125,49.5,,,
2021,921,WCO,san_isabel,solar,30,12.15,49.5,,,
2021,922,WCO,san_isabel,solar,30,16.2,49.5,,,
2021,923,WCO,san_isabel,solar,30,18.225,49.5,,,
2021,924,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,925,WCO,san_isabel,solar,30,18.387,63,,,
2021,926,WCO,san_isabel,solar,30,20.25,63,,,
2021,927,WCO,san_isabel,solar,30,18.225,63,,,
2021,928,WCO,san_isabel,solar,30,16.2,63,,,
2021,929,WCO,san_isabel,solar,30,12.15,63,,,
2021,930,WCO,san_isabel,solar,30,12.15,63,,,
2021,931,WCO,san_isabel,solar,30,10.125,27,,,
2021,932,WCO,san_isabel,solar,30,10.125,27,,,
2021,933,WCO,san_isabel,solar,30,0,27,,,
2021,934,WCO,san_isabel,solar,30,0,27,,,
2021,935,WCO,san_isabel,solar,30,0,27,,,
2021,936,WCO,san_isabel,solar,30,0,27,,,
2021,937,WCO,san_isabel,solar,30,0,40.5,,,
2021,938,WCO,san_isabel,solar,30,0,40.5,,,
2021,939,WCO,san_isabel,solar,30,0,40.5,,,
2021,940,WCO,san_isabel,solar,30,0,40.5,,,
2021,941,WCO,san_isabel,solar,30,0,40.5,,,
2021,942,WCO,san_isabel,solar,30,0,40.5,,,
2021,943,WCO,san_isabel,solar,30,0,49.5,,,
2021,944,WCO,san_isabel,solar,30,10.125,49.5,,,
2021,945,WCO,san_isabel,solar,30,12.15,49.5,,,
2021,946,WCO,san_isabel,solar,30,16.2,49.5,,,
2021,947,WCO,san_isabel,solar,30,18.225,49.5,,,
2021,948,WCO,san_isabel,solar,30,20.25,49.5,,,
2021,949,WCO,san_isabel,solar,30,18.387,63,,,
2021,950,WCO,san_isabel,solar,30,20.25,63,,,
2021,951,WCO,san_isabel,solar,30,18.225,63,,,
2021,952,WCO,san_isabel,solar,30,16.2,63,,,
2021,953,WCO,san_isabel,solar,30,12.15,63,,,
2021,954,WCO,san_isabel,solar,30,12.15,63,,,
2021,955,WCO,san_isabel,solar,30,10.125,27,,,
2021,956,WCO,san_isabel,solar,30,10.125,27,,,
2021,957,WCO,san_isabel,solar,30,0,27,,,
2021,958,WCO,san_isabel,solar,30,0,27,,,
