LMP8760,gas8760
4.2143,2.601
-12.7835,2.601
-17.9195,2.601
-28.3702,2.601
-29.2157,2.601
-30.9857,2.601
-31.1425,2.601
-31.4629,2.601
-29.5168,2.601
-24.8862,2.601
-17.2756,2.601
-9.8229,2.601
-16.9371,2.601
-14.9938,2.601
-6.8277,2.601
-11.5434,2.601
-8.5358,2.601
-7.6553,2.601
-9.558,2.601
-7.1415,2.601
-5.9402,2.601
-0.7531,2.601
6.8883,2.601
-1.3412,2.601
9.83,2.601
3.0752,2.601
-4.4819,2.601
-2.5583,2.601
-14.1426,2.601
-26.9398,2.601
-28.932,2.601
-28.8746,2.601
-27.9071,2.601
-26.3414,2.601
-19.8484,2.601
-21.6188,2.601
-26.4495,2.601
-16.8806,2.601
-1.4342,2.601
6.449,2.601
3.6321,2.601
15.5982,2.601
12.7099,2.601
14.2065,2.601
12.4342,2.601
10.2574,2.601
11.2246,2.601
13.5429,2.601
16.6155,2.601
17.3836,2.601
8.0436,2.601
5.5749,2.601
0.6771,2.601
-2.2736,2.601
-7.4611,2.601
-9.1733,2.601
-14.3121,2.601
-12.5723,2.601
-6.8624,2.601
0.0202,2.601
6.9788,2.601
6.9199,2.601
11.844,2.601
15.3481,2.601
13.6259,2.601
8.9779,2.601
14.0615,2.601
13.744,2.601
12.5448,2.601
15.3543,2.601
11.0268,2.601
14.0741,2.601
15.8123,2.601
6.1796,2.601
10.095,2.601
13.2005,2.601
7.3271,2.601
11.7156,2.601
12.7838,2.601
13.8334,2.601
13.8841,2.601
13.9147,2.601
14.3309,2.601
14.2618,2.601
14.0967,2.601
14.4013,2.601
15.4128,2.601
15.2156,2.601
15.9673,2.601
18.5139,2.601
19.4854,2.601
19.7705,2.601
20.0985,2.601
21.0481,2.601
19.2651,2.601
17.037,2.601
18.3678,2.601
20.2193,2.601
18.3856,2.601
16.5846,2.601
16.6331,2.601
18.3915,2.601
19.2679,2.601
15.8931,2.601
14.7194,2.601
14.1567,2.601
18.033,2.601
8.4917,2.601
3.5074,2.601
0.2342,2.601
3.8318,2.601
10.663,2.601
13.927,2.601
14.8328,2.601
13.3297,2.601
14.5343,2.601
15.0648,2.601
17.1791,2.601
17.9866,2.601
21.572,2.601
20.8959,2.601
21.4581,2.601
24.3951,2.601
25.3145,2.601
17.9735,2.601
13.3783,2.601
13.3312,2.601
9.9533,2.601
14.1819,2.601
14.5642,2.601
8.1602,2.601
9.4755,2.601
11.9317,2.601
3.5166,2.601
1.4486,2.601
5.5646,2.601
1.1686,2.601
-13.1431,2.601
-10.5073,2.601
0.4077,2.601
-0.1124,2.601
-4.7156,2.601
-13.6884,2.601
-7.3793,2.601
-21.2186,2.601
-21.1186,2.601
-18.1826,2.601
-12.9495,2.601
-18.0196,2.601
-22.9857,2.601
-23.9666,2.601
-14.9799,2.601
-5.683,2.601
-4.2387,2.601
-1.0869,2.601
0.6845,2.601
-0.5292,2.601
-7.6571,2.601
9.0096,2.601
45.698,2.601
8.7162,2.601
8.9655,2.601
9.341,2.601
2.1232,2.601
-0.5521,2.601
-5.9262,2.601
2.446,2.601
-8.2887,2.601
1.1463,2.601
0.2,2.601
2.6814,2.601
-2.1013,2.601
-0.0801,2.601
-4.4719,2.601
-0.9244,2.601
-1.7466,2.601
-4.1399,2.601
-2.0274,2.601
-1.4708,2.601
-10.9629,2.601
-2.1032,2.601
6.2971,2.601
6.6085,2.601
14.8525,2.601
35.0787,2.601
40.5595,2.601
23.8276,2.601
24.1241,2.601
21.6178,2.601
22.3202,2.601
21.3398,2.601
55.4783,2.601
22.5977,2.601
18.7673,2.601
-1.0578,2.601
-11.7014,2.601
-5.3331,2.601
-0.4471,2.601
-9.5883,2.601
-19.1759,2.601
-25.0845,2.601
-27.2292,2.601
-20.3342,2.601
-1.6221,2.601
0.7644,2.601
-0.2389,2.601
9.723,2.601
13.5592,2.601
17.1474,2.601
19.2869,2.601
15.8238,2.601
14.2482,2.601
14.6717,2.601
15.4431,2.601
16.4166,2.601
16.2803,2.601
16.6949,2.601
14.5775,2.601
12.2504,2.601
9.6077,2.601
15.6682,2.601
6.3107,2.601
-13.0574,2.601
-3.6479,2.601
-12.5715,2.601
-9.2801,2.601
-8.8244,2.601
2.0435,2.601
5.6069,2.601
7.5675,2.601
12.4031,2.601
12.7918,2.601
14.7882,2.601
14.8434,2.601
14.3025,2.601
13.7977,2.601
13.7966,2.601
13.9149,2.601
14.1365,2.601
14.809,2.601
15.7006,2.601
16.3975,2.601
21.4233,2.601
23.1038,2.601
22.9773,2.601
24.6849,2.601
36.8566,2.601
20.9563,2.601
24.9858,2.601
19.5068,2.601
28.1571,2.601
30.4182,2.601
34.6455,2.601
63.7502,2.601
29.7365,2.601
46.8482,2.601
20.1887,2.601
16.071,2.601
16.2484,2.601
23.2253,2.601
13.4226,2.601
23.9931,2.601
36.8122,2.601
33.378,2.601
130.7546,2.601
33.4569,2.601
24.3015,2.601
28.8817,2.601
24.4785,2.601
22.0645,2.601
27.8738,2.601
26.9148,2.601
25.0454,2.601
31.6819,2.601
35.9329,2.601
22.9624,2.601
17.0808,2.601
-3.7717,2.601
-12.8731,2.601
-13.0078,2.601
-17.3035,2.601
-18.222,2.601
-25.4972,2.601
-27.7765,2.601
-29.6699,2.601
-30.2822,2.601
-31.7332,2.601
-30.4539,2.601
-16.9026,2.601
-8.9244,2.601
-15.7102,2.601
-14.4407,2.601
-18.0173,2.601
-2.4628,2.601
-0.3589,2.601
5.883,2.601
15.6234,2.601
17.36,2.601
17.5934,2.601
16.2696,2.601
11.089,2.601
14.321,2.601
22.3615,2.601
26.3843,2.601
22.2869,2.601
22.2565,2.601
21.4797,2.601
19.2442,2.601
15.8721,2.601
16.7259,2.601
14.0126,2.601
13.1683,2.601
-5.886,2.601
-22.3297,2.745
-20.3724,2.745
-20.3227,2.745
-22.8508,2.745
-24.5723,2.745
-23.0631,2.745
-18.3963,2.745
-19.3985,2.745
-11.2805,2.745
-1.0139,2.745
8.1217,2.745
8.1532,2.745
16.9429,2.745
18.0562,2.745
20.4091,2.745
24.978,2.745
26.7154,2.745
25.1528,2.745
22.4115,2.745
12.8252,2.745
13.9176,2.745
14.4847,2.745
34.0015,2.745
20.1783,2.745
17.9016,2.745
16.0934,2.745
16.5508,2.745
9.9881,2.745
10.3475,2.745
3.2582,2.745
-15.1666,2.745
-1.2256,2.745
4.8866,2.745
-1.7753,2.745
1.5271,2.745
10.2166,2.745
0.3288,2.745
7.2132,2.745
1.5151,2.745
6.2491,2.745
9.2895,2.745
8.9153,2.745
0.7837,2.745
4.8944,2.745
-0.2082,2.745
0.1103,2.745
6.9767,2.745
2.9949,2.745
0.6021,2.745
-1.2897,2.745
0.0423,2.745
-0.2958,2.745
1.9625,2.745
-16.347,2.745
-26.0465,2.745
-30.9708,2.745
-23.9398,2.745
-21.9247,2.745
-13.2212,2.745
2.5225,2.745
6.1563,2.745
8.2134,2.745
1.7137,2.745
-0.5858,2.745
6.1497,2.745
5.1747,2.745
16.4194,2.745
19.9492,2.745
25.6423,2.745
27.5619,2.745
26.5413,2.745
36.3704,2.745
36.1908,2.745
28.9289,2.745
32.1034,2.745
31.2617,2.745
17.4705,2.745
21.9285,2.745
18.7583,2.745
20.3981,2.745
16.845,2.745
16.3815,2.745
16.3889,2.745
28.1075,2.745
49.9325,2.745
8.2764,2.745
12.8156,2.745
20.2946,2.745
40.3162,2.745
26.1726,2.745
25.8801,2.745
24.699,2.745
24.9473,2.745
27.0873,2.745
26.7924,2.745
42.3864,2.745
26.8497,2.745
31.6925,2.745
34.8887,2.745
32.0395,2.745
48.1679,2.745
22.5458,2.745
28.2315,2.745
18.7337,2.745
-1.3775,2.745
2.4026,2.745
20.1833,2.745
-2.2872,2.745
-6.857,2.745
2.1162,2.745
4.8703,2.745
13.5085,2.745
16.1438,2.745
19.9805,2.745
15.4664,2.745
12.3811,2.745
13.2652,2.745
14.4345,2.745
16.1471,2.745
12.9924,2.745
9.3936,2.745
6.3479,2.745
11.6606,2.745
16.9409,2.745
15.4961,2.745
17.5593,2.745
18.273,2.745
13.8011,2.745
14.4009,2.745
14.6346,2.745
13.1003,2.745
10.3375,2.745
8.8732,2.745
9.7168,2.745
10.8725,2.745
17.0852,2.745
18.9022,2.745
20.7859,2.745
19.2903,2.745
17.0782,2.745
16.8291,2.745
16.5616,2.745
18.1956,2.745
17.0341,2.745
16.7905,2.745
17.6667,2.745
14.9551,2.745
17.4542,2.745
20.2724,2.745
22.1864,2.745
17.0677,2.745
16.9331,2.745
13.1963,2.745
15.7005,2.745
2.4156,2.745
-2.0679,2.745
3.9913,2.745
-6.0156,2.745
9.4609,2.745
17.9717,2.745
21.4883,2.745
18.2167,2.745
18.0151,2.745
13.923,2.745
15.3693,2.745
15.3812,2.745
17.5267,2.745
22.9275,2.745
24.0695,2.745
19.0237,2.745
14.3585,2.745
7.7011,2.745
4.836,2.745
0.8216,2.745
11.2442,2.745
11.5073,2.745
10.8373,2.745
12.3889,2.745
13.3799,2.745
15.7578,2.745
26.9607,2.745
18.628,2.745
22.1253,2.745
36.0002,2.745
21.5784,2.745
20.2753,2.745
19.7634,2.745
19.2266,2.745
15.7056,2.745
18.2193,2.745
19.833,2.745
23.3137,2.745
11.0577,2.745
13.2006,2.745
2.1098,2.745
-5.652,2.745
-20.5751,2.745
-30.1308,2.745
-28.6653,2.745
-27.6234,2.745
-22.072,2.745
-12.3052,2.745
-7.7193,2.745
15.7945,2.745
18.7324,2.745
27.2915,2.745
14.308,2.745
159.7461,2.745
145.5235,2.745
20.3656,2.745
20.4138,2.745
21.1279,2.745
20.1954,2.745
19.5673,2.745
19.7673,2.745
21.3485,2.745
19.9242,2.745
17.8138,2.745
18.3647,2.745
20.6373,2.745
16.1751,2.745
13.4725,2.745
16.5968,2.745
11.3465,2.745
12.9061,2.745
13.3564,2.745
16.0699,2.745
20.2912,2.745
31.9029,2.745
30.0287,2.745
30.7939,2.745
32.7251,2.745
94.9891,2.745
24.8245,2.745
20.4741,2.745
16.8407,2.745
14.8584,2.745
14.7883,2.745
12.003,2.745
13.4846,2.745
9.9664,2.745
10.7298,2.745
21.6496,2.745
8.0884,2.745
2.6836,2.745
-2.7499,2.745
-3.7628,2.745
-5.7308,2.745
-6.6143,2.745
0.5661,2.745
9.0348,2.745
14.7278,2.745
8.6318,2.745
9.3635,2.745
18.9164,2.745
11.263,2.745
12.3012,2.745
19.8884,2.745
62.2828,2.745
17.5092,2.745
14.0746,2.745
12.5835,2.745
19.5265,2.745
26.1291,2.745
12.7198,2.745
7.4333,2.745
9.5044,2.745
-1.316,2.745
-19.1247,2.745
-5.8147,2.745
-14.4371,2.745
-31.1189,2.745
-16.0369,2.745
-11.477,2.745
-11.8576,2.745
-2.2249,2.745
5.598,2.745
11.1732,2.745
21.6702,2.745
18.117,2.745
19.7316,2.745
22.3975,2.745
19.7325,2.745
19.5675,2.745
19.2238,2.745
24.0025,2.745
19.3858,2.745
20.1282,2.745
18.2418,2.745
21.4453,2.745
21.3299,2.745
21.4733,2.745
10.3531,2.745
7.5808,2.745
15.0704,2.745
14.9348,2.745
10.8216,2.745
13.2918,2.745
15.1299,2.745
15.2716,2.745
14.9689,2.745
14.2574,2.745
10.2342,2.745
12.855,2.745
9.8785,2.745
3.2321,2.745
-3.1873,2.745
-10.2516,2.745
-6.6836,2.745
8.9843,2.745
13.3165,2.745
17.0271,2.745
15.4424,2.745
16.0347,2.745
16.234,2.745
16.7836,2.745
14.8912,2.745
16.2257,2.745
14.8624,2.745
22.1984,2.745
20.5676,2.745
21.9537,2.745
20.8988,2.745
19.5892,2.745
13.5485,2.745
-2.2243,2.745
-7.5363,2.745
-12.4645,2.745
-15.2372,2.745
5.8734,2.745
-1.1067,2.745
0.2386,2.745
-0.9417,2.745
-21.0279,2.745
-10.8587,2.745
-12.4093,2.745
-1.7584,2.745
2.5401,2.745
1.7852,2.745
-5.3681,2.745
3.5998,2.745
11.4994,2.745
14.5204,2.745
13.3936,2.745
13.2838,2.745
13.6425,2.745
15.6422,2.745
18.3574,2.745
21.6997,2.745
25.7224,2.745
56.3396,2.745
33.3612,2.745
46.7708,2.745
47.2903,2.745
26.9847,2.745
24.6825,2.745
19.7849,2.745
19.2319,2.745
20.8289,2.745
24.3064,2.745
23.4318,2.745
27.2591,2.745
27.6801,2.745
26.2642,2.745
23.5531,2.745
25.5638,2.745
23.6226,2.745
22.9147,2.745
22.823,2.745
20.9543,2.745
21.5655,2.745
30.776,2.745
19.6709,2.745
20.7421,2.745
21.8911,2.745
25.4076,2.745
29.6057,2.745
30.9198,2.745
30.5208,2.745
27.7622,2.745
27.851,2.745
86.4502,2.745
25.2732,2.745
28.0903,2.745
23.0433,2.745
24.1344,2.745
25.8669,2.745
18.8009,2.745
17.5418,2.745
19.5785,2.745
16.8803,2.745
6.9822,2.745
9.4221,2.745
13.5295,2.745
21.1317,2.745
16.4673,2.745
18.1149,2.745
24.6627,2.745
22.9422,2.745
26.3709,2.745
43.3207,2.745
23.8942,2.745
22.0939,2.745
20.8776,2.745
17.9333,2.745
14.044,2.745
11.8303,2.745
-7.7993,2.745
-4.1795,2.745
-19.0013,2.745
-24.3807,2.745
-24.8364,2.745
-28.1555,2.745
-28.8238,2.745
-24.5362,2.745
-26.1539,2.745
-23.7364,2.745
-22.6753,2.745
-19.5243,2.745
-17.765,2.745
-13.6741,2.745
-12.3774,2.745
-14.045,2.745
-4.5971,2.745
-3.9541,2.745
-3.4884,2.745
-0.7239,2.745
6.3081,2.745
14.2596,2.745
4.339,2.745
-16.6639,2.745
6.9804,2.745
-12.1581,2.745
-0.938,2.745
-0.9909,2.745
3.2059,2.745
6.0819,2.745
2.7177,2.745
7.2946,2.745
13.5415,2.745
12.1474,2.745
15.3657,2.745
16.3807,2.745
21.987,2.745
18.7931,2.745
18.6491,2.745
20.8872,2.745
24.6435,2.745
26.0817,2.745
24.0943,2.745
19.5171,2.745
18.4646,2.745
18.6383,2.745
20.9927,2.745
38.9887,2.745
41.1811,2.745
45.3728,2.745
21.8109,2.745
22.0654,2.745
21.8069,2.745
29.9055,2.745
-0.6473,2.745
-12.0654,2.745
-20.3914,2.745
-16.6609,2.745
-21.4918,2.745
-18.7478,2.745
-6.7661,2.745
-7.0596,2.745
-1.7142,2.745
9.7555,2.745
25.5785,2.745
23.6751,2.745
25.6295,2.745
22.7998,2.745
18.5041,2.745
15.4749,2.745
9.2299,2.745
9.5646,2.745
-5.6624,2.745
-10.9431,2.745
-21.0995,2.745
-27.6351,2.745
-26.5384,2.745
-29.1359,2.745
-26.154,2.745
-23.3447,2.745
-22.9856,2.745
-14.1135,2.745
27.9429,2.745
24.2914,2.745
23.9997,2.745
22.9072,2.745
13.4575,2.745
16.7551,2.745
25.4227,2.745
45.373,2.745
22.4865,2.745
21.5224,2.745
22.5289,2.745
24.6345,2.745
21.6332,2.745
18.3976,2.745
18.8723,2.745
18.9286,2.745
20.3547,2.745
18.2683,2.745
16.5034,2.745
14.7387,2.745
11.3309,2.745
11.9861,2.745
6.3792,2.745
12.3395,2.745
7.3039,2.745
-1.1397,2.745
-2.7904,2.745
-6.4928,2.745
-9.7209,2.745
-21.8959,2.745
-13.6991,2.745
-3.9572,2.745
-12.9428,2.745
-21.9413,2.745
-27.111,2.745
-27.7681,2.745
-28.9895,2.745
-27.8331,2.745
-27.2037,2.745
-25.6336,2.745
-26.5537,2.745
-26.8585,2.745
-25.9659,2.745
-22.8485,2.745
-22.5056,2.745
-23.8367,2.745
-21.4011,2.745
-22.5256,2.745
-21.7193,2.745
-7.6455,2.745
-1.0062,2.745
-3.5608,2.745
1.9394,2.745
-1.2491,2.745
0.3353,2.745
-0.5264,2.745
-0.5523,2.745
4.6053,2.745
9.4051,2.745
6.9415,2.745
-3.3087,2.745
-6.7158,2.745
-22.0021,2.745
-3.512,2.745
5.1355,2.745
13.8689,2.745
11.4855,2.745
11.7416,2.745
14.8407,2.745
26.0106,2.745
23.9894,2.745
10.4895,2.745
7.2595,2.745
-2.6724,2.745
2.5495,2.745
29.4962,2.745
86.1575,2.745
5.0697,2.745
-9.2199,2.745
-6.9081,2.745
-3.5173,2.745
-0.1886,2.745
-8.6606,2.745
-16.9801,2.745
-20.5906,2.745
6.4133,2.745
42.2612,2.745
30.4538,2.745
25.112,2.745
24.6358,2.745
25.9066,2.745
26.313,2.745
26.5912,2.745
26.7303,2.745
39.4764,2.745
32.9414,2.745
24.687,2.745
27.1628,2.745
24.4143,2.745
22.536,2.745
6.7701,2.745
11.9485,2.745
30.0951,2.745
28.2166,2.745
22.0799,2.745
15.7823,2.745
14.7191,2.745
15.5892,2.745
16.1481,2.745
19.6262,2.745
34.7755,2.745
14.8078,2.745
12.1658,2.745
10.1107,2.745
5.6015,2.745
3.1431,2.745
-6.7534,2.745
-8.7722,2.745
6.2859,2.745
1.8977,2.745
-14.3927,2.745
-17.7551,2.745
1.5107,2.745
14.8172,2.745
11.6869,2.745
6.4104,2.745
11.7115,2.745
19.26,2.745
18.6966,2.745
17.4976,2.745
13.8131,2.745
13.8917,2.745
1.0996,2.745
9.6679,2.745
13.6123,2.745
8.8481,2.745
3.7613,2.745
-0.7804,2.745
-3.4604,2.745
-8.0676,2.745
-4.6337,2.745
-5.5823,2.745
-12.1046,2.745
-7.3781,2.745
-18.6997,2.745
-27.538,2.745
-26.2221,2.745
-16.5572,2.745
6.3694,2.745
7.3568,2.745
3.3797,2.745
-4.2815,2.745
-6.4157,2.745
-9.1704,2.745
-7.4871,2.745
-5.9898,2.745
-23.0783,2.745
6.9204,2.745
17.3729,2.745
15.0704,2.745
13.7853,2.745
13.0561,2.745
14.7814,2.745
14.3592,2.745
12.0548,2.745
14.595,2.745
15.2809,2.745
15.7247,2.745
15.4935,2.745
15.4031,2.745
14.8179,2.745
16.8739,2.745
17.7996,2.745
19.6704,2.745
21.3496,2.745
18.7384,2.745
19.9459,2.745
18.928,2.745
18.1176,2.745
17.9646,2.745
18.2621,2.745
20.3889,2.745
19.5417,2.745
16.168,2.745
14.804,2.745
13.0469,2.745
12.8481,2.745
9.7658,2.745
4.6638,2.745
2.8206,2.745
9.4783,2.745
11.6003,2.745
9.8327,2.745
11.7753,2.745
15.9606,2.745
13.5905,2.745
14.0687,2.745
14.3545,2.745
14.1319,2.745
14.1878,2.745
14.4642,2.745
14.1546,2.745
15.4639,2.745
15.2518,2.745
16.6915,2.745
18.8121,2.745
23.9577,2.745
22.0713,2.745
-7.1372,2.745
-10.5358,2.745
-5.7932,2.745
5.1976,2.745
-13.2758,2.745
-16.4768,2.745
-11.6181,2.745
-10.8255,2.745
-1.0829,2.745
11.122,2.745
12.7802,2.745
14.2879,2.745
15.2453,2.745
16.4174,2.745
18.0832,2.745
18.3156,2.745
15.1038,2.745
14.7883,2.745
15.1155,2.745
15.6702,2.745
17.2282,2.745
32.9822,2.745
37.2146,2.745
21.0225,2.745
24.8428,2.745
23.8391,2.745
24.3368,2.745
17.7059,2.745
18.6065,2.745
17.6696,2.745
19.5583,2.745
18.126,2.745
17.5032,2.745
20.1536,2.745
20.2351,2.745
16.504,2.745
6.9776,2.745
16.1631,2.745
28.3954,2.745
32.1144,2.745
27.578,2.745
22.6285,2.745
17.8404,2.745
21.5653,2.745
24.4499,2.745
17.4898,2.745
15.325,2.745
