year,time,zone,location,existingresource,nameplateMWh,solarMWh,windMWh,batteriesMWh,natgasMWh,LMP8760,gas8760
2021,369,WCO,Carousel,wind,150,31.5,96.525,,,-16.1585,3.062
2021,370,WCO,Carousel,wind,150,42,96.525,,,-3.1767,3.062
2021,371,WCO,Carousel,wind,150,47.25,96.525,,,12.167,3.062
2021,372,WCO,Carousel,wind,150,52.5,96.525,,,11.2287,3.062
2021,373,WCO,Carousel,wind,150,47.67,122.85,,,18.0487,3.062
2021,374,WCO,Carousel,wind,150,52.5,122.85,,,14.8149,3.062
2021,375,WCO,Carousel,wind,150,47.25,122.85,,,21.8951,3.062
2021,376,WCO,Carousel,wind,150,42,122.85,,,18.6393,3.062
2021,377,WCO,Carousel,wind,150,31.5,122.85,,,34.6919,3.062
2021,378,WCO,Carousel,wind,150,31.5,122.85,,,20.6504,3.062
2021,379,WCO,Carousel,wind,150,26.25,52.65,,,18.5455,3.062
2021,380,WCO,Carousel,wind,150,26.25,52.65,,,18.6689,3.062
2021,381,WCO,Carousel,wind,150,0,52.65,,,18.6715,3.062
2021,382,WCO,Carousel,wind,150,0,52.65,,,20.1207,3.062
2021,383,WCO,Carousel,wind,150,0,52.65,,,19.4576,3.062
2021,384,WCO,Carousel,wind,150,0,52.65,,,36.0108,3.062
2021,385,WCO,Carousel,wind,150,0,78.975,,,23.4599,3.062
2021,386,WCO,Carousel,wind,150,0,78.975,,,49.2992,3.062
2021,387,WCO,Carousel,wind,150,0,78.975,,,35.6427,3.062
2021,388,WCO,Carousel,wind,150,0,78.975,,,23.0782,3.062
2021,389,WCO,Carousel,wind,150,0,78.975,,,20.1856,3.062
2021,390,WCO,Carousel,wind,150,0,78.975,,,36.0327,3.062
2021,391,WCO,Carousel,wind,150,0,96.525,,,17.4398,3.062
2021,392,WCO,Carousel,wind,150,26.25,96.525,,,18.1901,3.062
2021,393,WCO,Carousel,wind,150,31.5,96.525,,,18.6672,3.062
2021,394,WCO,Carousel,wind,150,42,96.525,,,22.5494,3.062
2021,395,WCO,Carousel,wind,150,47.25,96.525,,,21.9665,3.062
2021,396,WCO,Carousel,wind,150,52.5,96.525,,,20.3928,3.062
2021,397,WCO,Carousel,wind,150,47.67,122.85,,,18.2082,3.062
2021,398,WCO,Carousel,wind,150,52.5,122.85,,,20.1221,3.062
2021,399,WCO,Carousel,wind,150,47.25,122.85,,,39.1256,3.062
2021,400,WCO,Carousel,wind,150,42,122.85,,,30.4295,3.062
2021,401,WCO,Carousel,wind,150,31.5,122.85,,,19.1551,3.062
2021,402,WCO,Carousel,wind,150,31.5,122.85,,,17.9942,3.062
2021,403,WCO,Carousel,wind,150,26.25,52.65,,,16.4053,3.062
2021,404,WCO,Carousel,wind,150,26.25,52.65,,,13.6338,3.062
2021,405,WCO,Carousel,wind,150,0,52.65,,,12.0245,3.062
2021,406,WCO,Carousel,wind,150,0,52.65,,,11.9924,3.062
2021,407,WCO,Carousel,wind,150,0,52.65,,,3.1955,3.062
2021,408,WCO,Carousel,wind,150,0,52.65,,,2.947,3.062
2021,409,WCO,Carousel,wind,150,0,78.975,,,10.477,3.062
2021,410,WCO,Carousel,wind,150,0,78.975,,,9.452,3.062
2021,411,WCO,Carousel,wind,150,0,78.975,,,11.231,3.062
2021,412,WCO,Carousel,wind,150,0,78.975,,,14.5477,3.062
2021,413,WCO,Carousel,wind,150,0,78.975,,,14.4325,3.062
2021,414,WCO,Carousel,wind,150,0,78.975,,,-3.6936,3.062
2021,415,WCO,Carousel,wind,150,0,96.525,,,1.6474,3.062
2021,416,WCO,Carousel,wind,150,26.25,96.525,,,4.1738,3.062
2021,417,WCO,Carousel,wind,150,31.5,96.525,,,-3.6802,3.062
2021,418,WCO,Carousel,wind,150,42,96.525,,,-1.2038,3.062
2021,419,WCO,Carousel,wind,150,47.25,96.525,,,6.294,3.062
2021,420,WCO,Carousel,wind,150,52.5,96.525,,,4.1384,3.062
2021,421,WCO,Carousel,wind,150,47.67,122.85,,,6.2776,3.062
2021,422,WCO,Carousel,wind,150,52.5,122.85,,,5.9388,3.062
2021,423,WCO,Carousel,wind,150,47.25,122.85,,,10.0386,3.062
2021,424,WCO,Carousel,wind,150,42,122.85,,,5.7222,3.062
2021,425,WCO,Carousel,wind,150,31.5,122.85,,,6.7839,3.062
2021,426,WCO,Carousel,wind,150,31.5,122.85,,,10.8164,3.062
2021,427,WCO,Carousel,wind,150,26.25,52.65,,,11.2192,3.062
2021,428,WCO,Carousel,wind,150,26.25,52.65,,,12.954,3.062
2021,429,WCO,Carousel,wind,150,0,52.65,,,14.1689,3.062
2021,430,WCO,Carousel,wind,150,0,52.65,,,15.0155,3.062
2021,431,WCO,Carousel,wind,150,0,52.65,,,16.5232,3.062
2021,432,WCO,Carousel,wind,150,0,52.65,,,17.767,3.062
2021,433,WCO,Carousel,wind,150,0,78.975,,,17.1886,3.062
2021,434,WCO,Carousel,wind,150,0,78.975,,,17.4766,3.062
2021,435,WCO,Carousel,wind,150,0,78.975,,,17.2627,3.062
2021,436,WCO,Carousel,wind,150,0,78.975,,,16.8704,3.062
2021,437,WCO,Carousel,wind,150,0,78.975,,,15.6381,3.062
2021,438,WCO,Carousel,wind,150,0,78.975,,,14.9156,3.062
2021,439,WCO,Carousel,wind,150,0,96.525,,,14.2467,3.062
2021,440,WCO,Carousel,wind,150,26.25,96.525,,,13.7552,3.062
2021,441,WCO,Carousel,wind,150,31.5,96.525,,,13.0096,3.062
2021,442,WCO,Carousel,wind,150,42,96.525,,,12.9863,3.062
2021,443,WCO,Carousel,wind,150,47.25,96.525,,,13.3801,3.062
2021,444,WCO,Carousel,wind,150,52.5,96.525,,,13.7643,3.062
2021,445,WCO,Carousel,wind,150,47.67,122.85,,,14.8955,3.062
2021,446,WCO,Carousel,wind,150,52.5,122.85,,,15.6265,3.062
2021,447,WCO,Carousel,wind,150,47.25,122.85,,,16.1243,3.062
2021,448,WCO,Carousel,wind,150,42,122.85,,,16.5568,3.062
2021,449,WCO,Carousel,wind,150,31.5,122.85,,,17.2689,3.062
2021,450,WCO,Carousel,wind,150,31.5,122.85,,,16.8987,3.062
2021,451,WCO,Carousel,wind,150,26.25,52.65,,,17.6709,3.062
2021,452,WCO,Carousel,wind,150,26.25,52.65,,,18.0774,3.062
2021,453,WCO,Carousel,wind,150,0,52.65,,,17.6701,3.062
2021,454,WCO,Carousel,wind,150,0,52.65,,,17.5709,3.062
2021,455,WCO,Carousel,wind,150,0,52.65,,,18.216,3.062
2021,456,WCO,Carousel,wind,150,0,52.65,,,17.8003,3.062
2021,457,WCO,Carousel,wind,150,0,78.975,,,17.7951,3.062
2021,458,WCO,Carousel,wind,150,0,78.975,,,17.3509,3.062
2021,459,WCO,Carousel,wind,150,0,78.975,,,18.1371,3.062
2021,460,WCO,Carousel,wind,150,0,78.975,,,18.3605,3.062
2021,461,WCO,Carousel,wind,150,0,78.975,,,17.5037,3.062
2021,462,WCO,Carousel,wind,150,0,78.975,,,17.5711,3.062
2021,463,WCO,Carousel,wind,150,0,96.525,,,17.4389,3.062
2021,464,WCO,Carousel,wind,150,26.25,96.525,,,17.3744,3.062
2021,465,WCO,Carousel,wind,150,31.5,96.525,,,17.5517,3.062
2021,466,WCO,Carousel,wind,150,42,96.525,,,17.5155,3.062
2021,467,WCO,Carousel,wind,150,47.25,96.525,,,17.99,3.062
2021,468,WCO,Carousel,wind,150,52.5,96.525,,,19.0024,3.062
2021,469,WCO,Carousel,wind,150,47.67,122.85,,,19.6451,3.062
2021,470,WCO,Carousel,wind,150,52.5,122.85,,,20.555,3.062
2021,471,WCO,Carousel,wind,150,47.25,122.85,,,20.6855,3.062
2021,472,WCO,Carousel,wind,150,42,122.85,,,135.9447,3.062
2021,473,WCO,Carousel,wind,150,31.5,122.85,,,67.9185,3.062
2021,474,WCO,Carousel,wind,150,31.5,122.85,,,32.1445,3.062
2021,475,WCO,Carousel,wind,150,26.25,52.65,,,17.732,3.062
2021,476,WCO,Carousel,wind,150,26.25,52.65,,,18.8638,3.062
2021,477,WCO,Carousel,wind,150,0,52.65,,,18.5397,3.062
2021,478,WCO,Carousel,wind,150,0,52.65,,,17.5365,3.062
2021,479,WCO,Carousel,wind,150,0,52.65,,,16.8614,3.062
2021,480,WCO,Carousel,wind,150,0,52.65,,,16.6626,3.062
2021,481,WCO,Carousel,wind,150,0,78.975,,,15.4681,3.062
2021,482,WCO,Carousel,wind,150,0,78.975,,,12.7761,3.062
2021,483,WCO,Carousel,wind,150,0,78.975,,,15.1175,3.062
2021,484,WCO,Carousel,wind,150,0,78.975,,,14.6995,3.062
2021,485,WCO,Carousel,wind,150,0,78.975,,,13.4428,3.062
2021,486,WCO,Carousel,wind,150,0,78.975,,,12.9903,3.062
2021,487,WCO,Carousel,wind,150,0,96.525,,,13.6729,3.062
2021,488,WCO,Carousel,wind,150,26.25,96.525,,,13.8481,3.062
2021,489,WCO,Carousel,wind,150,31.5,96.525,,,13.4715,3.062
2021,490,WCO,Carousel,wind,150,42,96.525,,,13.4796,3.062
2021,491,WCO,Carousel,wind,150,47.25,96.525,,,13.7784,3.062
2021,492,WCO,Carousel,wind,150,52.5,96.525,,,15.6467,3.062
2021,493,WCO,Carousel,wind,150,47.67,122.85,,,14.4719,3.062
2021,494,WCO,Carousel,wind,150,52.5,122.85,,,15.1538,3.062
2021,495,WCO,Carousel,wind,150,47.25,122.85,,,15.0712,3.062
2021,496,WCO,Carousel,wind,150,42,122.85,,,15.4842,3.062
2021,497,WCO,Carousel,wind,150,31.5,122.85,,,9.1924,3.062
2021,498,WCO,Carousel,wind,150,31.5,122.85,,,10.8745,3.062
2021,499,WCO,Carousel,wind,150,26.25,52.65,,,11.3575,3.062
2021,500,WCO,Carousel,wind,150,26.25,52.65,,,15.7391,3.062
2021,501,WCO,Carousel,wind,150,0,52.65,,,11.4013,3.062
2021,502,WCO,Carousel,wind,150,0,52.65,,,9.5559,3.062
2021,503,WCO,Carousel,wind,150,0,52.65,,,10.4655,3.062
2021,504,WCO,Carousel,wind,150,0,52.65,,,9.7021,3.062
2021,505,WCO,Carousel,wind,150,0,78.975,,,2.9951,3.062
2021,506,WCO,Carousel,wind,150,0,78.975,,,7.8189,3.062
2021,507,WCO,Carousel,wind,150,0,78.975,,,3.8545,3.062
2021,508,WCO,Carousel,wind,150,0,78.975,,,-3.6733,3.062
2021,509,WCO,Carousel,wind,150,0,78.975,,,-7.0134,3.062
2021,510,WCO,Carousel,wind,150,0,78.975,,,-14.4819,3.062
2021,511,WCO,Carousel,wind,150,0,96.525,,,-2.5557,3.062
2021,512,WCO,Carousel,wind,150,26.25,96.525,,,-2.8892,3.062
2021,513,WCO,Carousel,wind,150,31.5,96.525,,,-5.377,3.062
2021,514,WCO,Carousel,wind,150,42,96.525,,,-12.0803,3.062
2021,515,WCO,Carousel,wind,150,47.25,96.525,,,-4.6454,3.062
2021,516,WCO,Carousel,wind,150,52.5,96.525,,,9.4678,3.062
2021,517,WCO,Carousel,wind,150,47.67,122.85,,,5.7905,3.062
2021,518,WCO,Carousel,wind,150,52.5,122.85,,,5.3119,3.062
2021,519,WCO,Carousel,wind,150,47.25,122.85,,,3.7128,3.062
2021,520,WCO,Carousel,wind,150,42,122.85,,,6.9164,3.062
2021,521,WCO,Carousel,wind,150,31.5,122.85,,,12.7258,3.062
2021,522,WCO,Carousel,wind,150,31.5,122.85,,,12.4633,3.062
2021,523,WCO,Carousel,wind,150,26.25,52.65,,,11.5536,3.062
2021,524,WCO,Carousel,wind,150,26.25,52.65,,,11.9524,3.062
2021,525,WCO,Carousel,wind,150,0,52.65,,,14.2371,3.062
2021,526,WCO,Carousel,wind,150,0,52.65,,,14.3862,3.062
2021,527,WCO,Carousel,wind,150,0,52.65,,,14.915,3.062
2021,528,WCO,Carousel,wind,150,0,52.65,,,13.1342,3.062
2021,529,WCO,Carousel,wind,150,0,78.975,,,-3.8716,3.062
2021,530,WCO,Carousel,wind,150,0,78.975,,,15.5025,3.062
2021,531,WCO,Carousel,wind,150,0,78.975,,,9.5924,3.062
2021,532,WCO,Carousel,wind,150,0,78.975,,,15.219,3.062
2021,533,WCO,Carousel,wind,150,0,78.975,,,14.414,3.062
2021,534,WCO,Carousel,wind,150,0,78.975,,,14.1596,3.062
2021,535,WCO,Carousel,wind,150,0,96.525,,,12.0262,3.062
2021,536,WCO,Carousel,wind,150,26.25,96.525,,,11.2819,3.062
2021,537,WCO,Carousel,wind,150,31.5,96.525,,,11.2554,3.062
2021,538,WCO,Carousel,wind,150,42,96.525,,,10.2552,3.062
2021,539,WCO,Carousel,wind,150,47.25,96.525,,,6.8868,3.062
2021,540,WCO,Carousel,wind,150,52.5,96.525,,,6.6913,3.062
2021,541,WCO,Carousel,wind,150,47.67,122.85,,,8.334,3.062
2021,542,WCO,Carousel,wind,150,52.5,122.85,,,8.9122,3.062
2021,543,WCO,Carousel,wind,150,47.25,122.85,,,10.2862,3.062
2021,544,WCO,Carousel,wind,150,42,122.85,,,14.5276,3.062
2021,545,WCO,Carousel,wind,150,31.5,122.85,,,12.4974,3.062
2021,546,WCO,Carousel,wind,150,31.5,122.85,,,10.0219,3.062
2021,547,WCO,Carousel,wind,150,26.25,52.65,,,7.2002,3.062
2021,548,WCO,Carousel,wind,150,26.25,52.65,,,4.2458,3.062
2021,549,WCO,Carousel,wind,150,0,52.65,,,4.2571,3.062
2021,550,WCO,Carousel,wind,150,0,52.65,,,3.6219,3.062
2021,551,WCO,Carousel,wind,150,0,52.65,,,0.999,3.062
2021,552,WCO,Carousel,wind,150,0,52.65,,,4.1964,3.062
2021,553,WCO,Carousel,wind,150,0,78.975,,,7.5544,3.062
2021,554,WCO,Carousel,wind,150,0,78.975,,,5.6824,3.062
2021,555,WCO,Carousel,wind,150,0,78.975,,,10.9125,3.062
2021,556,WCO,Carousel,wind,150,0,78.975,,,12.5019,3.062
2021,557,WCO,Carousel,wind,150,0,78.975,,,11.9886,3.062
2021,558,WCO,Carousel,wind,150,0,78.975,,,10.4383,3.062
2021,559,WCO,Carousel,wind,150,0,96.525,,,15.8447,3.062
2021,560,WCO,Carousel,wind,150,26.25,96.525,,,15.0428,3.062
2021,561,WCO,Carousel,wind,150,31.5,96.525,,,13.0776,3.062
2021,562,WCO,Carousel,wind,150,42,96.525,,,13.9353,3.062
2021,563,WCO,Carousel,wind,150,47.25,96.525,,,10.3539,3.062
2021,564,WCO,Carousel,wind,150,52.5,96.525,,,12.2786,3.062
2021,565,WCO,Carousel,wind,150,47.67,122.85,,,15.1597,3.062
2021,566,WCO,Carousel,wind,150,52.5,122.85,,,15.973,3.062
2021,567,WCO,Carousel,wind,150,47.25,122.85,,,16.3346,3.062
2021,568,WCO,Carousel,wind,150,42,122.85,,,18.2705,3.062
2021,569,WCO,Carousel,wind,150,31.5,122.85,,,17.4666,3.062
2021,570,WCO,Carousel,wind,150,31.5,122.85,,,16.4279,3.062
2021,571,WCO,Carousel,wind,150,26.25,52.65,,,16.4532,3.062
2021,572,WCO,Carousel,wind,150,26.25,52.65,,,16.9376,3.062
2021,573,WCO,Carousel,wind,150,0,52.65,,,17.5887,3.062
2021,574,WCO,Carousel,wind,150,0,52.65,,,17.517,3.062
2021,575,WCO,Carousel,wind,150,0,52.65,,,18.5869,3.062
2021,576,WCO,Carousel,wind,150,0,52.65,,,17.5363,3.062
2021,577,WCO,Carousel,wind,150,0,78.975,,,17.2161,3.062
2021,578,WCO,Carousel,wind,150,0,78.975,,,16.7998,3.062
2021,579,WCO,Carousel,wind,150,0,78.975,,,16.0661,3.062
2021,580,WCO,Carousel,wind,150,0,78.975,,,14.9102,3.062
2021,581,WCO,Carousel,wind,150,0,78.975,,,13.6174,3.062
2021,582,WCO,Carousel,wind,150,0,78.975,,,13.1507,3.062
2021,583,WCO,Carousel,wind,150,0,96.525,,,12.5734,3.062
2021,584,WCO,Carousel,wind,150,26.25,96.525,,,12.1384,3.062
2021,585,WCO,Carousel,wind,150,31.5,96.525,,,12.3141,3.062
2021,586,WCO,Carousel,wind,150,42,96.525,,,11.6591,3.062
2021,587,WCO,Carousel,wind,150,47.25,96.525,,,12.102,3.062
2021,588,WCO,Carousel,wind,150,52.5,96.525,,,13.164,3.062
2021,589,WCO,Carousel,wind,150,47.67,122.85,,,14.1031,3.062
2021,590,WCO,Carousel,wind,150,52.5,122.85,,,14.4334,3.062
2021,591,WCO,Carousel,wind,150,47.25,122.85,,,15.1689,3.062
2021,592,WCO,Carousel,wind,150,42,122.85,,,16.7441,3.062
2021,593,WCO,Carousel,wind,150,31.5,122.85,,,16.5561,3.062
2021,594,WCO,Carousel,wind,150,31.5,122.85,,,15.4254,3.062
2021,595,WCO,Carousel,wind,150,26.25,52.65,,,15.1112,3.062
2021,596,WCO,Carousel,wind,150,26.25,52.65,,,14.5637,3.062
2021,597,WCO,Carousel,wind,150,0,52.65,,,14.4171,3.062
2021,598,WCO,Carousel,wind,150,0,52.65,,,14.4963,3.062
2021,599,WCO,Carousel,wind,150,0,52.65,,,15.0054,3.062
2021,600,WCO,Carousel,wind,150,0,52.65,,,16.2098,3.062
2021,601,WCO,Carousel,wind,150,0,78.975,,,16.411,3.062
2021,602,WCO,Carousel,wind,150,0,78.975,,,16.0316,3.062
2021,603,WCO,Carousel,wind,150,0,78.975,,,15.8559,3.062
2021,604,WCO,Carousel,wind,150,0,78.975,,,15.9315,3.062
2021,605,WCO,Carousel,wind,150,0,78.975,,,15.8928,3.062
2021,606,WCO,Carousel,wind,150,0,78.975,,,15.6178,3.062
2021,607,WCO,Carousel,wind,150,0,96.525,,,15.4768,3.062
2021,608,WCO,Carousel,wind,150,26.25,96.525,,,14.9894,3.062
2021,609,WCO,Carousel,wind,150,31.5,96.525,,,14.4907,3.062
2021,610,WCO,Carousel,wind,150,42,96.525,,,13.1746,3.062
2021,611,WCO,Carousel,wind,150,47.25,96.525,,,13.0711,3.062
2021,612,WCO,Carousel,wind,150,52.5,96.525,,,12.4219,3.062
2021,613,WCO,Carousel,wind,150,47.67,122.85,,,12.3966,3.062
2021,614,WCO,Carousel,wind,150,52.5,122.85,,,13.4862,3.062
2021,615,WCO,Carousel,wind,150,47.25,122.85,,,14.269,3.062
2021,616,WCO,Carousel,wind,150,42,122.85,,,14.2214,3.062
2021,617,WCO,Carousel,wind,150,31.5,122.85,,,15.0884,3.062
2021,618,WCO,Carousel,wind,150,31.5,122.85,,,15.502,3.062
2021,619,WCO,Carousel,wind,150,26.25,52.65,,,15.2243,3.062
2021,620,WCO,Carousel,wind,150,26.25,52.65,,,15.2798,3.062
2021,621,WCO,Carousel,wind,150,0,52.65,,,15.2555,3.062
2021,622,WCO,Carousel,wind,150,0,52.65,,,15.2891,3.062
2021,623,WCO,Carousel,wind,150,0,52.65,,,15.6202,3.062
2021,624,WCO,Carousel,wind,150,0,52.65,,,19.4444,3.062
2021,625,WCO,Carousel,wind,150,0,78.975,,,17.4525,3.062
2021,626,WCO,Carousel,wind,150,0,78.975,,,17.8426,3.062
2021,627,WCO,Carousel,wind,150,0,78.975,,,16.0147,3.062
2021,628,WCO,Carousel,wind,150,0,78.975,,,15.3067,3.062
2021,629,WCO,Carousel,wind,150,0,78.975,,,15.0148,3.062
2021,630,WCO,Carousel,wind,150,0,78.975,,,14.1842,3.062
2021,631,WCO,Carousel,wind,150,0,96.525,,,13.2295,3.062
2021,632,WCO,Carousel,wind,150,26.25,96.525,,,12.881,3.062
2021,633,WCO,Carousel,wind,150,31.5,96.525,,,12.7315,3.062
2021,634,WCO,Carousel,wind,150,42,96.525,,,12.6135,3.062
2021,635,WCO,Carousel,wind,150,47.25,96.525,,,13.3589,3.062
2021,636,WCO,Carousel,wind,150,52.5,96.525,,,14.5498,3.062
2021,637,WCO,Carousel,wind,150,47.67,122.85,,,18.0179,3.062
2021,638,WCO,Carousel,wind,150,52.5,122.85,,,15.9326,3.062
2021,639,WCO,Carousel,wind,150,47.25,122.85,,,15.1519,3.062
2021,640,WCO,Carousel,wind,150,42,122.85,,,15.2282,3.062
2021,641,WCO,Carousel,wind,150,31.5,122.85,,,15.6909,3.062
2021,642,WCO,Carousel,wind,150,31.5,122.85,,,14.8465,3.062
2021,643,WCO,Carousel,wind,150,26.25,52.65,,,14.4879,3.062
2021,644,WCO,Carousel,wind,150,26.25,52.65,,,14.0139,3.062
2021,645,WCO,Carousel,wind,150,0,52.65,,,13.0106,3.062
2021,646,WCO,Carousel,wind,150,0,52.65,,,11.1428,3.062
2021,647,WCO,Carousel,wind,150,0,52.65,,,10.1158,3.062
2021,648,WCO,Carousel,wind,150,0,52.65,,,-27.7334,3.062
2021,649,WCO,Carousel,wind,150,0,78.975,,,-8.5304,3.062
2021,650,WCO,Carousel,wind,150,0,78.975,,,4.1527,3.062
2021,651,WCO,Carousel,wind,150,0,78.975,,,5.4775,3.062
2021,652,WCO,Carousel,wind,150,0,78.975,,,-3.4797,3.062
2021,653,WCO,Carousel,wind,150,0,78.975,,,-0.6959,3.062
2021,654,WCO,Carousel,wind,150,0,78.975,,,-3.1602,3.062
2021,655,WCO,Carousel,wind,150,0,96.525,,,-7.7434,3.062
2021,656,WCO,Carousel,wind,150,26.25,96.525,,,-13.8813,3.062
2021,657,WCO,Carousel,wind,150,31.5,96.525,,,2.6938,3.062
2021,658,WCO,Carousel,wind,150,42,96.525,,,4.7705,3.062
2021,659,WCO,Carousel,wind,150,47.25,96.525,,,4.0791,3.062
2021,660,WCO,Carousel,wind,150,52.5,96.525,,,9.4287,3.062
2021,661,WCO,Carousel,wind,150,47.67,122.85,,,14.6729,3.062
2021,662,WCO,Carousel,wind,150,52.5,122.85,,,13.4482,3.062
2021,663,WCO,Carousel,wind,150,47.25,122.85,,,11.8203,3.062
2021,664,WCO,Carousel,wind,150,42,122.85,,,9.7392,3.062
2021,665,WCO,Carousel,wind,150,31.5,122.85,,,11.3643,3.062
2021,666,WCO,Carousel,wind,150,31.5,122.85,,,4.829,3.062
2021,667,WCO,Carousel,wind,150,26.25,52.65,,,-3.9903,3.062
2021,668,WCO,Carousel,wind,150,26.25,52.65,,,-11.5963,3.062
2021,669,WCO,Carousel,wind,150,0,52.65,,,-2.8244,3.062
2021,670,WCO,Carousel,wind,150,0,52.65,,,-8.1535,3.062
2021,671,WCO,Carousel,wind,150,0,52.65,,,-8.4304,3.062
2021,672,WCO,Carousel,wind,150,0,52.65,,,-4.3542,3.062
2021,673,WCO,Carousel,wind,150,0,78.975,,,3.3412,3.062
2021,674,WCO,Carousel,wind,150,0,78.975,,,11.6555,3.062
2021,675,WCO,Carousel,wind,150,0,78.975,,,14.355,3.062
2021,676,WCO,Carousel,wind,150,0,78.975,,,14.3519,3.062
2021,677,WCO,Carousel,wind,150,0,78.975,,,14.461,3.062
2021,678,WCO,Carousel,wind,150,0,78.975,,,14.1791,3.062
2021,679,WCO,Carousel,wind,150,0,96.525,,,14.5182,3.062
2021,680,WCO,Carousel,wind,150,26.25,96.525,,,14.6862,3.062
2021,681,WCO,Carousel,wind,150,31.5,96.525,,,14.7852,3.062
2021,682,WCO,Carousel,wind,150,42,96.525,,,14.8391,3.062
2021,683,WCO,Carousel,wind,150,47.25,96.525,,,15.6203,3.062
2021,684,WCO,Carousel,wind,150,52.5,96.525,,,16.455,3.062
2021,685,WCO,Carousel,wind,150,47.67,122.85,,,20.1991,3.062
2021,686,WCO,Carousel,wind,150,52.5,122.85,,,20.8082,3.062
2021,687,WCO,Carousel,wind,150,47.25,122.85,,,19.5644,3.062
2021,688,WCO,Carousel,wind,150,42,122.85,,,17.4172,3.062
2021,689,WCO,Carousel,wind,150,31.5,122.85,,,16.98,3.062
2021,690,WCO,Carousel,wind,150,31.5,122.85,,,16.7189,3.062
2021,691,WCO,Carousel,wind,150,26.25,52.65,,,17.145,3.062
2021,692,WCO,Carousel,wind,150,26.25,52.65,,,18.0199,3.062
2021,693,WCO,Carousel,wind,150,0,52.65,,,17.8746,3.062
2021,694,WCO,Carousel,wind,150,0,52.65,,,17.4945,3.062
2021,695,WCO,Carousel,wind,150,0,52.65,,,18.7905,3.062
2021,696,WCO,Carousel,wind,150,0,52.65,,,19.6638,3.062
2021,697,WCO,Carousel,wind,150,0,78.975,,,18.7092,3.062
2021,698,WCO,Carousel,wind,150,0,78.975,,,18.7034,3.062
2021,699,WCO,Carousel,wind,150,0,78.975,,,17.1394,3.062
2021,700,WCO,Carousel,wind,150,0,78.975,,,17.7345,3.062
2021,701,WCO,Carousel,wind,150,0,78.975,,,16.8219,3.062
2021,702,WCO,Carousel,wind,150,0,78.975,,,16.625,3.062
2021,703,WCO,Carousel,wind,150,0,96.525,,,16.4471,3.062
2021,704,WCO,Carousel,wind,150,26.25,96.525,,,16.3799,3.062
2021,705,WCO,Carousel,wind,150,31.5,96.525,,,15.9911,3.062
2021,706,WCO,Carousel,wind,150,42,96.525,,,16.1766,3.062
2021,707,WCO,Carousel,wind,150,47.25,96.525,,,17.3802,3.062
2021,708,WCO,Carousel,wind,150,52.5,96.525,,,17.9714,3.062
2021,709,WCO,Carousel,wind,150,47.67,122.85,,,30.0492,3.062
2021,710,WCO,Carousel,wind,150,52.5,122.85,,,21.0539,3.062
2021,711,WCO,Carousel,wind,150,47.25,122.85,,,18.6086,3.062
2021,712,WCO,Carousel,wind,150,42,122.85,,,18.0098,3.062
2021,713,WCO,Carousel,wind,150,31.5,122.85,,,19.8744,3.062
2021,714,WCO,Carousel,wind,150,31.5,122.85,,,19.2175,3.062
2021,715,WCO,Carousel,wind,150,26.25,52.65,,,17.4689,3.062
2021,716,WCO,Carousel,wind,150,26.25,52.65,,,16.6153,3.062
2021,717,WCO,Carousel,wind,150,0,52.65,,,16.2053,3.062
2021,718,WCO,Carousel,wind,150,0,52.65,,,16.0124,3.062
2021,719,WCO,Carousel,wind,150,0,52.65,,,15.8719,3.062
2021,720,WCO,Carousel,wind,150,0,52.65,,,16.8707,3.062
2021,721,WCO,Carousel,wind,150,0,78.975,,,15.915,3.062
2021,722,WCO,Carousel,wind,150,0,78.975,,,15.3455,3.062
2021,723,WCO,Carousel,wind,150,0,78.975,,,19.1267,3.062
2021,724,WCO,Carousel,wind,150,0,78.975,,,15.1484,3.062
2021,725,WCO,Carousel,wind,150,0,78.975,,,14.1422,3.062
2021,726,WCO,Carousel,wind,150,0,78.975,,,5.8798,3.062
2021,727,WCO,Carousel,wind,150,0,96.525,,,11.918,3.062
2021,728,WCO,Carousel,wind,150,33.75,96.525,,,11.031,3.062
2021,729,WCO,Carousel,wind,150,40.5,96.525,,,8.1748,3.062
2021,730,WCO,Carousel,wind,150,54,96.525,,,6.6952,3.062
2021,731,WCO,Carousel,wind,150,60.75,96.525,,,3.9592,3.062
2021,732,WCO,Carousel,wind,150,67.5,96.525,,,5.8178,3.062
2021,733,WCO,Carousel,wind,150,61.29,122.85,,,8.4393,3.062
2021,734,WCO,Carousel,wind,150,67.5,122.85,,,3.1192,3.062
2021,735,WCO,Carousel,wind,150,60.75,122.85,,,6.168,3.062
2021,736,WCO,Carousel,wind,150,54,122.85,,,14.6305,3.062
2021,737,WCO,Carousel,wind,150,40.5,122.85,,,14.3333,3.062
2021,738,WCO,Carousel,wind,150,40.5,122.85,,,18.8941,3.062
2021,739,WCO,Carousel,wind,150,33.75,52.65,,,16.5396,3.062
2021,740,WCO,Carousel,wind,150,33.75,52.65,,,15.1083,3.062
2021,741,WCO,Carousel,wind,150,0,52.65,,,14.1457,3.062
2021,742,WCO,Carousel,wind,150,0,52.65,,,14.4648,3.062
2021,743,WCO,Carousel,wind,150,0,52.65,,,17.138,3.062
2021,744,WCO,Carousel,wind,150,0,52.65,,,19.9823,3.062
2021,745,WCO,Carousel,wind,150,0,78.975,,,21.2494,3.007
